Customer ID,Name,Age,Gender,Email,Phone Number,Industry Sector,Number of Employees,Monthly Subscription Tier,Last Interaction Date,Total Spend (AED)
CUST0629,Richards-Warren,29,Female,dsmith@powell-coleman.com,9049774530,Finance,5,Premium,4/1/2024,140396.29
CUST0334,"Tate, Arnold and Hoover",28,Other,edwardselizabeth@hotmail.com,9093629126,Manufacturing,502,Basic,9/8/2024,69055.95
CUST0579,"Underwood, Noble and Foster",45,Other,deborahgonzalez@hotmail.com,9062498305,Healthcare,414,Premium,4/21/2024,482837.28
CUST0293,Washington PLC,42,Male,jesusthompson@yahoo.com,9099235757,Finance,547,Basic,6/16/2024,366676.24
CUST0719,"Taylor, Lewis and Williams",18,Female,danieljenkins@gmail.com,581199555,IT,196,Basic,2/13/2024,339990.33
CUST0720,Daugherty Inc,58,Other,ochoamelissa@hotmail.com,9052160173,Manufacturing,232,Enterprise,5/25/2024,439107.64
CUST0545,Randolph-Ryan,37,Male,greenbrandon@flores-estrada.com,9079493593,Finance,393,Enterprise,7/13/2024,296391.99
CUST0143,"Montoya, Nelson and Martin",28,Male,stevengoodwin@hotmail.com,559460242,Finance,306,Premium,1/18/2024,230683.52
CUST0801,Lam-May,51,Other,zmitchell@tran.com,9089539160,IT,346,Premium,5/26/2024,444547.15
CUST0580,Payne-Le,26,Female,bakerwilliam@gmail.com,581598544,Healthcare,368,Basic,8/13/2024,86617.34
CUST0529,Petersen Group,43,Male,aaronponce@gmail.com,9055355614,Manufacturing,230,Enterprise,10/19/2024,492515.36
CUST0633,"Wallace, Johnston and Coleman",31,Other,evansjason@willis.com,9005351280,Finance,604,Enterprise,1/18/2024,88647.45
CUST0413,Morris-Dixon,41,Other,kimberly02@yahoo.com,551321060,Finance,385,Enterprise,1/11/2024,131615.64
CUST0509,"Butler, Bruce and Harrison",52,Other,bartondavid@yahoo.com,529638821,Finance,609,Basic,1/31/2024,332675.11
CUST0693,Nelson-Black,59,Male,marydean@sims-valentine.net,563276758,Finance,707,Basic,5/7/2024,211303.9
CUST0621,Chapman-Werner,42,Male,martinezdennis@frazier.info,552690183,IT,259,Premium,10/19/2024,352424.77
CUST0766,"Aguirre, Clark and Edwards",31,Other,craigriley@yahoo.com,584878382,Finance,309,Premium,8/13/2024,332523.97
CUST0195,White-Carter,60,Other,rfleming@hotmail.com,506253877,Retail,638,Enterprise,1/6/2024,351859.54
CUST0354,Edwards-Grimes,44,Male,bmorgan@hotmail.com,9067767046,IT,737,Enterprise,5/28/2024,63278.61
CUST0599,Dickerson and Sons,25,Male,jackie01@yahoo.com,513544587,Healthcare,204,Enterprise,3/11/2024,103875.95
CUST0324,Patterson-Keith,34,Other,richard59@gmail.com,9024311656,Manufacturing,367,Enterprise,1/3/2024,207829.33
CUST0725,"Smith, Wells and Black",28,Male,jdawson@gmail.com,9085477129,IT,509,Basic,10/5/2024,345660.94
CUST0567,Sparks-Farrell,48,Female,thomasdaniel@gmail.com,523768783,Manufacturing,3,Basic,10/10/2024,337458.4
CUST0197,Delacruz-Patel,25,Other,terri25@yahoo.com,508907994,Healthcare,153,Basic,4/28/2024,390865.48
CUST0404,"Richardson, Pearson and Morgan",22,Other,meganjones@blackburn.info,9045744929,Finance,927,Premium,1/12/2024,323946.71
CUST0532,Dillon PLC,47,Female,lorihurst@yahoo.com,9008626653,Retail,476,Basic,8/24/2024,54405.41
CUST0728,Nguyen PLC,29,Male,claudia35@ibarra.com,9077349857,Retail,369,Enterprise,4/18/2024,159790.02
CUST0733,King-Santiago,65,Male,jose08@gmail.com,562519575,Finance,872,Basic,9/6/2024,9787.8
CUST0662,"Curtis, Lozano and Barber",26,Other,dawnmartinez@hotmail.com,516018614,Manufacturing,337,Premium,10/23/2024,447791.17
CUST0726,"George, Torres and Galloway",57,Female,marygarcia@yahoo.com,521182816,Finance,382,Premium,9/8/2024,95520.36
CUST0570,Vargas and Sons,43,Female,ashleygarcia@galloway.net,518580999,Healthcare,279,Premium,2/17/2024,346501.7
CUST0287,Velasquez Inc,48,Female,gregorysmith@holt.info,587904524,Manufacturing,116,Basic,5/24/2024,349604.09
CUST0285,Robles-Roberts,21,Male,sarah31@dixon.biz,588735969,Finance,427,Enterprise,3/11/2024,243924.05
CUST0710,Wood LLC,54,Other,ekim@yahoo.com,9032213500,Healthcare,186,Enterprise,5/24/2024,192976.64
CUST0549,Dillon-Fletcher,40,Other,aaron78@garcia-mendez.org,501970594,Finance,884,Enterprise,4/24/2024,440575.37
CUST0415,"Taylor, Ferguson and Bradley",64,Male,paulstevens@gmail.com,562262882,Healthcare,943,Premium,5/24/2024,60904.05
CUST0682,"Patterson, Cox and Anthony",44,Female,mjohnson@gmail.com,9066060364,Finance,65,Premium,5/27/2024,329211.92
CUST0811,Turner Inc,18,Other,sarah17@rogers-edwards.com,583483404,IT,786,Enterprise,9/18/2024,290441.26
CUST0807,"Arnold, Ramirez and Franklin",54,Male,ryanthompson@gmail.com,554667559,Retail,532,Enterprise,5/14/2024,345679.61
CUST0230,"Carter, Tucker and Conley",57,Male,ichan@gmail.com,563543273,Healthcare,678,Enterprise,3/26/2024,128045.61
CUST0578,"Roach, Ortiz and Sampson",40,Other,jasontaylor@yahoo.com,9029676090,Healthcare,153,Enterprise,7/21/2024,446570.63
CUST0435,"Dougherty, Montoya and White",57,Male,iallen@yahoo.com,9006301289,Finance,659,Basic,2/5/2024,255255.95
CUST0763,Andrews Inc,48,Female,gblackwell@miller.com,9044096029,Manufacturing,77,Premium,9/21/2024,163713.74
CUST0335,Smith Group,39,Female,wileyaudrey@yahoo.com,9019094527,Finance,520,Basic,8/10/2024,277495.31
CUST0394,Grimes Group,42,Female,brookeramirez@yahoo.com,502359529,Manufacturing,81,Premium,5/9/2024,224873.49
CUST0666,Hernandez PLC,54,Female,gabriellejones@yahoo.com,9082963142,Finance,878,Premium,6/6/2024,226298.72
CUST0295,Werner-Graham,25,Female,jlee@gmail.com,516503214,Finance,106,Premium,2/23/2024,209107.58
CUST0655,"Williams, Cook and Griffin",53,Other,janet65@yahoo.com,589709333,Finance,846,Basic,5/9/2024,396932.73
CUST0276,Rodriguez-Snyder,57,Other,wadecarol@gmail.com,564906238,Retail,912,Enterprise,11/8/2024,283354.62
CUST0395,Padilla-Wallace,59,Other,mcdanielgregory@hotmail.com,529926324,Healthcare,974,Premium,9/15/2024,184854.53
CUST0673,White LLC,21,Male,smithmichelle@hotmail.com,504975448,Healthcare,340,Enterprise,9/3/2024,384871.12
CUST0455,"Morgan, Kim and Williams",56,Female,hubbardjanet@gmail.com,9077352983,Retail,734,Premium,9/20/2024,61441.56
CUST0507,"Robinson, Torres and Griffith",60,Male,smithmichael@johns.com,9064519299,Finance,350,Premium,5/14/2024,415792.52
CUST0756,Blankenship Ltd,36,Other,brandonhughes@gmail.com,9031305276,IT,383,Enterprise,1/23/2024,57629.5
CUST0412,Payne Ltd,28,Female,xbaker@hotmail.com,9057757831,Manufacturing,842,Enterprise,9/28/2024,372542.89
CUST0212,Atkins-Smith,44,Male,wellis@gmail.com,9036167858,Retail,626,Basic,4/21/2024,97833.98
CUST0763,Stevens LLC,43,Male,burtondoris@park.com,9092974693,Healthcare,845,Basic,4/8/2024,359810.02
CUST0123,Smith Inc,24,Female,olong@jensen.com,9023975270,Finance,949,Enterprise,5/1/2024,419545.79
CUST0458,Foster and Sons,55,Male,llambert@dyer.info,9005223983,Healthcare,469,Enterprise,2/5/2024,296711.5
CUST0382,Wilkinson-Perez,50,Male,jaimegraves@garcia.com,9099610141,Healthcare,5,Enterprise,6/17/2024,369425.9
CUST0144,Mejia PLC,53,Female,amandacook@hotmail.com,9052682502,IT,495,Enterprise,1/18/2024,391635.34
CUST0397,"Williams, Riddle and Morgan",29,Other,znichols@munoz.biz,9063901128,IT,178,Enterprise,3/6/2024,408545.86
CUST0301,"Webster, Martin and Brown",24,Female,amanda32@dougherty.com,555969015,IT,621,Premium,2/19/2024,254534.51
CUST0406,Walters Inc,42,Female,jefferyanderson@hotmail.com,521214518,IT,938,Enterprise,1/19/2024,382375.45
CUST0183,King-Gonzalez,35,Female,jennifer93@bryant-kelly.org,9045848137,Retail,994,Premium,9/22/2024,229158.62
CUST0213,"Good, Jones and Evans",26,Male,brandisosa@wilson.com,9086272677,Healthcare,617,Enterprise,11/7/2024,443786.24
CUST0295,Mcmillan Group,50,Female,masonmichael@hotmail.com,559477581,IT,882,Premium,5/20/2024,357377.81
CUST0676,Turner LLC,53,Other,diana76@yahoo.com,9003476877,Manufacturing,206,Basic,5/26/2024,313962.96
CUST0708,Chavez and Sons,36,Other,htaylor@phillips.com,514705649,Retail,944,Enterprise,9/4/2024,70672.51
CUST0562,Ferguson Group,63,Other,phernandez@collins.org,9072490178,Manufacturing,516,Enterprise,3/13/2024,348684.43
CUST0390,Estrada-Diaz,38,Other,johnavery@lamb.com,586943912,Finance,780,Premium,9/24/2024,283328.7
CUST0432,"Leonard, Porter and Flynn",55,Other,jennifer53@yahoo.com,564066825,Healthcare,691,Enterprise,11/9/2024,447463.67
CUST0351,Jordan LLC,52,Female,thompsonjustin@nichols.org,9023651309,Healthcare,828,Basic,6/22/2024,263751.34
CUST0735,Rodriguez and Sons,19,Female,rberg@allen.org,522900883,Manufacturing,55,Enterprise,4/6/2024,33019.36
CUST0311,Everett Inc,35,Male,olivia30@yahoo.com,9057787805,Retail,700,Premium,7/25/2024,77482.05
CUST0542,Gillespie-Thomas,21,Other,richardsonana@hendricks.com,9091392916,Retail,209,Enterprise,9/6/2024,20991.66
CUST0568,Kane Ltd,46,Male,vhogan@walker.info,9089144731,IT,889,Enterprise,9/7/2024,371048.78
CUST0198,Buckley Ltd,32,Other,lisarandolph@gmail.com,9023907794,IT,399,Basic,1/26/2024,257906.54
CUST0456,Lopez-Ford,62,Female,colemancassandra@ponce.com,9065753405,Finance,949,Premium,7/20/2024,196839.55
CUST0378,Thompson-Le,61,Female,wbowers@ball.com,9068442980,IT,56,Basic,5/21/2024,373116.63
CUST0744,Vazquez-Clayton,30,Other,jeremiah36@miller-bell.com,9097561129,Healthcare,850,Basic,3/18/2024,456185.76
CUST0283,Johnson-Smith,63,Other,randygomez@walker.com,508001876,Retail,774,Enterprise,2/26/2024,275574.49
CUST0511,Petty and Sons,56,Male,stephaniegillespie@smith.com,9009459933,Manufacturing,302,Premium,3/12/2024,92825.82
CUST0722,"Haney, Morgan and Watson",61,Male,oallen@mendoza.com,582491946,Manufacturing,986,Basic,3/29/2024,368864.35
CUST0228,"Dodson, Barton and Delgado",25,Female,alexanderkeller@gmail.com,569993008,Finance,439,Premium,11/3/2024,280516.32
CUST0657,Williams-Flores,26,Male,sharonkeller@miller-madden.com,568975408,IT,867,Premium,10/6/2024,7794.34
CUST0409,Vargas-Lewis,47,Other,wpayne@gmail.com,503329219,Manufacturing,41,Basic,8/29/2024,464670.98
CUST0637,"Crawford, Taylor and Stanley",56,Male,charles39@walton.org,516604106,IT,864,Enterprise,7/6/2024,154071.64
CUST0467,Miller PLC,54,Other,samuelprice@stevens.org,519398337,Retail,75,Enterprise,5/7/2024,162340.21
CUST0107,Lopez-Mckay,32,Male,jessethomas@gmail.com,584179708,IT,70,Enterprise,9/5/2024,83888.39
CUST0759,Marsh-Mitchell,52,Other,smithrobert@marshall.biz,584737776,Healthcare,95,Premium,4/9/2024,114493.05
CUST0786,Johnson-Russell,31,Other,holly73@gmail.com,513073562,Retail,340,Premium,9/3/2024,150319.31
CUST0379,"Santos, Taylor and Dominguez",57,Other,jamie59@ball-white.com,9005909220,Healthcare,575,Enterprise,5/1/2024,9357.83
CUST0747,"Roberts, Warren and Horn",60,Female,sbailey@yahoo.com,9072696385,Healthcare,247,Enterprise,8/22/2024,308782.04
CUST0149,"Sanchez, Lawson and Bass",57,Male,beth43@hotmail.com,518088884,Finance,699,Premium,2/19/2024,193779.44
CUST0323,"Sharp, Cummings and Robinson",25,Female,wrightdale@gmail.com,505268801,Retail,554,Enterprise,9/1/2024,145000.35
CUST0194,"Mueller, Wood and Kennedy",51,Female,benjaminsmith@ramirez-reynolds.com,515579279,IT,823,Enterprise,5/9/2024,225550.66
CUST0232,Lin-Rice,20,Female,markrogers@hotmail.com,9084408704,Manufacturing,329,Enterprise,9/27/2024,45761
CUST0645,Sanders-Walker,24,Male,sarahpierce@dyer.com,9041890082,IT,547,Basic,4/12/2024,315331.87
CUST0216,Clark-Rodriguez,31,Other,elizabethklein@yahoo.com,9058489916,Manufacturing,886,Enterprise,6/19/2024,214983.68
CUST0157,Brown-Baker,24,Male,jared50@perez.com,9071051134,IT,849,Enterprise,10/10/2024,439925.43
CUST0503,Gonzalez and Sons,65,Female,albertsmith@morales-frey.com,559803750,Finance,765,Enterprise,10/12/2024,81108.52
CUST0431,"Martinez, Santana and Logan",47,Other,kimronald@yahoo.com,9079124570,Retail,39,Basic,10/12/2024,41257.77
CUST0674,"Hawkins, Green and Freeman",29,Female,robinsonjennifer@williams.com,9091930399,IT,73,Enterprise,11/12/2024,411701.56
CUST0505,"Gutierrez, Guerra and Guerrero",34,Female,deckerthomas@hotmail.com,581932309,Healthcare,462,Enterprise,3/29/2024,205201.77
CUST0713,"Brennan, Alexander and Kramer",38,Male,matthewbrennan@gmail.com,9005211269,Healthcare,690,Basic,10/3/2024,269743.01
CUST0527,Melendez-Hardy,59,Other,toddburton@berry-shepard.com,504691482,IT,65,Enterprise,9/27/2024,294875.97
CUST0233,Haas-Tran,62,Male,gibsonbrandon@carter-johnson.com,9072504139,Retail,951,Enterprise,2/9/2024,57537.09
CUST0627,Thompson Group,61,Female,john87@gmail.com,9096675249,IT,89,Premium,9/23/2024,383810.75
CUST0552,Garza-Lucas,46,Female,jodysmith@velasquez.com,511993329,Healthcare,842,Enterprise,11/8/2024,20255.48
CUST0795,Smith LLC,28,Other,charles53@hotmail.com,558912760,Manufacturing,140,Enterprise,3/12/2024,198541.32
CUST0411,Morse-Wells,52,Female,rhondabradley@barnes.com,583871796,Manufacturing,306,Enterprise,4/21/2024,444054.17
CUST0377,Jones Group,64,Other,hernandezlouis@haynes.info,9083943396,Retail,981,Basic,9/8/2024,278994.47
CUST0304,"Arnold, Davis and Harris",53,Male,dianawolf@williams.net,9096430648,Finance,43,Basic,7/17/2024,288495.7
CUST0193,"Buck, Rodriguez and Watson",43,Other,istephens@esparza-evans.com,529837384,IT,970,Basic,4/28/2024,155822.12
CUST0689,Hood Ltd,65,Other,nortongregory@sexton.info,508167771,Retail,217,Premium,6/18/2024,453285.88
CUST0510,"Anderson, Phillips and White",50,Male,lstokes@lee.com,9033589196,Manufacturing,189,Basic,10/27/2024,310358.04
CUST0678,"Glenn, Davis and Huffman",34,Male,marciasullivan@hotmail.com,551673405,Finance,186,Enterprise,6/16/2024,400831.73
CUST0543,Ortiz-Mclaughlin,21,Other,brownmichael@adkins.com,561074867,Healthcare,661,Enterprise,4/4/2024,41206.56
CUST0227,"Nolan, Pierce and Smith",60,Male,sarakirby@hotmail.com,9093768448,Retail,101,Basic,10/20/2024,364166.68
CUST0480,Mahoney-Hodge,49,Female,nicolemason@nunez-andrade.com,9022056751,Retail,132,Enterprise,6/25/2024,329459.13
CUST0429,Wright PLC,24,Female,smithcharles@gmail.com,585847163,IT,72,Basic,7/24/2024,162304.04
CUST0643,Nguyen-Pace,46,Female,ecisneros@cruz-curtis.biz,501084459,IT,676,Premium,6/8/2024,348261.77
CUST0742,Murray PLC,27,Other,tara69@day.info,514683961,IT,374,Premium,5/17/2024,479536.17
CUST0261,"Gallegos, Taylor and West",28,Male,matthewwalker@yahoo.com,9027540726,Retail,253,Basic,8/17/2024,357538.57
CUST0329,Brown-Kim,59,Female,asmith@hotmail.com,555878383,Retail,861,Premium,3/16/2024,71481.39
CUST0536,"Pham, Boone and Rodriguez",64,Female,keithellis@hotmail.com,507504360,Healthcare,474,Premium,11/3/2024,182577.09
CUST0145,"Jackson, Bowman and Drake",37,Female,tammie10@ross.com,9009252921,IT,112,Basic,10/26/2024,324548.04
CUST0565,Smith PLC,23,Female,riverakevin@arnold.com,515948157,Manufacturing,913,Enterprise,9/20/2024,102233.81
CUST0199,Cortez-Wolf,64,Other,vargasmolly@hotmail.com,505116434,Finance,745,Basic,6/16/2024,446592.07
CUST0517,Hudson-Shaw,50,Other,valdezalyssa@gmail.com,566268223,Finance,833,Enterprise,8/19/2024,291555.89
CUST0282,Long LLC,55,Male,zhansen@yahoo.com,515378714,Finance,565,Premium,6/18/2024,274017.32
CUST0353,Taylor-Randolph,52,Female,sheilawhite@smith.com,527249467,Manufacturing,375,Premium,8/21/2024,115536.79
CUST0268,Nguyen-Davis,55,Other,larryburns@montes.com,502058753,Retail,138,Premium,4/1/2024,253055.97
CUST0620,"Thomas, Booker and Simpson",23,Female,amanda83@hotmail.com,569869009,Retail,515,Basic,2/9/2024,333025.85
CUST0716,Wilson-Shaw,57,Other,christina71@gmail.com,9076091163,Manufacturing,776,Enterprise,9/5/2024,74483.49
CUST0501,Kelly and Sons,28,Male,urusso@hotmail.com,501415727,IT,972,Enterprise,1/15/2024,331409.59
CUST0305,Hall-Dixon,27,Other,jamesmoreno@miller-cobb.com,9003187250,Healthcare,962,Premium,11/11/2024,25007.81
CUST0591,"Jones, Bauer and Castillo",49,Male,alecwilcox@yahoo.com,566579233,Finance,271,Premium,5/7/2024,120839.24
CUST0424,"Perez, Burnett and Mueller",60,Male,huntmichelle@coleman-mendoza.com,524099037,IT,930,Premium,3/22/2024,197106.09
CUST0370,Taylor-Jacobs,47,Male,bsoto@yahoo.com,9092617490,Finance,665,Premium,8/12/2024,56096.38
CUST0181,Schmidt and Sons,51,Other,codymiller@hotmail.com,561262576,Retail,855,Enterprise,6/19/2024,135341.45
CUST0560,Hoffman LLC,52,Other,cynthia95@hotmail.com,9083724921,Manufacturing,386,Enterprise,10/10/2024,192366.67
CUST0299,"Lynch, Prince and Singleton",55,Other,kevinfernandez@franklin.info,9085872507,Finance,530,Premium,7/11/2024,191282.75
CUST0792,Mills Group,32,Other,whitejeff@clark.com,504317178,Healthcare,362,Premium,10/13/2024,245996.47
CUST0275,"Douglas, Delacruz and Anthony",48,Other,griffinbarbara@stewart-castro.biz,9021236873,Finance,514,Basic,1/8/2024,222749.86
CUST0152,"Garner, Martinez and Allen",32,Male,wrightmia@farrell.com,557615613,IT,659,Premium,11/16/2024,109700.97
CUST0298,"Salinas, Foley and Love",29,Male,mark24@espinoza.biz,516702353,Retail,617,Enterprise,9/25/2024,409392.76
CUST0303,Hicks-Greene,60,Male,michaellindsey@bush.com,586288783,Healthcare,831,Premium,11/14/2024,361526.55
CUST0564,Allen-Freeman,48,Other,michael11@roberts-long.org,562427532,Healthcare,491,Basic,8/18/2024,297441.49
CUST0646,Barajas-Santos,59,Female,cooperjohn@gmail.com,505351437,Finance,250,Basic,11/13/2024,68303.13
CUST0392,"Ellison, Ortiz and Baker",55,Male,johnsonelizabeth@hotmail.com,529094147,Manufacturing,645,Enterprise,2/22/2024,24399.48
CUST0651,"Brennan, Baker and Green",54,Male,wwilson@hotmail.com,9081402058,Finance,171,Premium,6/5/2024,461611.2
CUST0789,Neal-Valencia,51,Female,glenherrera@mays-hicks.com,9003221965,IT,993,Enterprise,8/5/2024,320623.24
CUST0184,Mccormick Group,64,Other,harrisstacey@hotmail.com,551726391,Retail,970,Basic,10/22/2024,112213.74
CUST0278,Cole-Calderon,56,Female,jenniferjacobs@gentry.net,9022996641,Healthcare,175,Basic,3/31/2024,416029.97
CUST0739,Carr Ltd,56,Male,amurray@yahoo.com,9011277545,IT,841,Basic,9/6/2024,313489.81
CUST0556,Brown Group,50,Female,blevinssandra@gmail.com,501025546,Manufacturing,742,Enterprise,5/24/2024,174622.28
CUST0760,Braun LLC,47,Other,keithbaker@brewer.com,587136611,IT,71,Basic,3/24/2024,192214.62
CUST0414,Wells and Sons,26,Male,kbenson@gmail.com,9015466849,Finance,208,Enterprise,5/19/2024,430497.89
CUST0541,Ortiz PLC,50,Other,morganthomas@johnson-davis.com,566715333,Healthcare,847,Basic,10/19/2024,304727.95
CUST0215,Pena and Sons,29,Female,rodriguezamber@knight-paul.info,9087590918,IT,615,Basic,11/3/2024,439487.56
CUST0280,Lutz Inc,52,Other,wellsadam@torres-russell.com,9028374376,Finance,96,Premium,5/12/2024,331399.34
CUST0320,Lewis PLC,56,Other,thomasjessica@hotmail.com,9018909517,Finance,919,Enterprise,5/2/2024,326369.71
CUST0502,Walker and Sons,51,Female,dmiller@hotmail.com,565023344,Retail,896,Basic,2/11/2024,350333.19
CUST0421,"Contreras, Flores and Conrad",45,Male,lindafernandez@holder-warner.org,519889046,Healthcare,809,Premium,5/27/2024,178506.32
CUST0587,Velez PLC,65,Other,stephen08@hotmail.com,9009307538,IT,101,Premium,8/8/2024,71272.14
CUST0692,Miller LLC,48,Male,powelljillian@mahoney.com,582532720,Finance,291,Enterprise,3/2/2024,438999.33
CUST0309,Walker PLC,44,Female,joshua22@hotmail.com,581233162,Manufacturing,6,Enterprise,3/21/2024,373104.61
CUST0753,Smith Inc,18,Other,swright@klein.com,583018700,IT,121,Enterprise,8/13/2024,8561.06
CUST0442,Cruz Ltd,59,Male,dominicsimpson@harmon-perkins.net,9052903783,Retail,419,Premium,5/30/2024,57758.69
CUST0383,Williams Inc,45,Other,johnwilson@gmail.com,502961361,IT,260,Premium,2/24/2024,428213.58
CUST0671,"Mccarty, Parker and Kaufman",45,Other,linda01@harris-farmer.com,504346408,Retail,627,Premium,2/27/2024,495940.34
CUST0236,"Brown, Brown and Taylor",43,Male,jasmineryan@barker.com,9071631793,Healthcare,566,Enterprise,7/11/2024,243821.54
CUST0158,Barker-Conway,41,Other,kristinehoward@gmail.com,9061333457,IT,496,Premium,9/29/2024,494311.59
CUST0528,Rodriguez-Wilson,54,Female,fullerkristie@yahoo.com,9073287297,Healthcare,754,Basic,6/14/2024,428224.47
CUST0635,Johnson-Miller,60,Male,stephenjohnson@koch.com,9088688807,Manufacturing,458,Enterprise,7/12/2024,474876.36
CUST0375,"Jordan, Walton and Walker",24,Male,patrick04@hotmail.com,518471660,IT,411,Premium,5/9/2024,401422.6
CUST0428,Smith Group,57,Other,travis24@bailey.com,528945985,Finance,165,Premium,6/11/2024,482462.27
CUST0720,"Lamb, Donovan and Frederick",18,Male,melissahill@gmail.com,509786822,Manufacturing,483,Enterprise,1/24/2024,220511.83
CUST0218,"Clark, Smith and Gutierrez",22,Female,vincent74@martinez.com,552572189,Manufacturing,380,Basic,5/10/2024,306469.29
CUST0276,"Reynolds, King and Rodgers",64,Female,michaelandrews@gmail.com,9096553483,Healthcare,629,Enterprise,8/1/2024,262897.74
CUST0531,Schmidt Group,63,Other,vincentroy@perez-byrd.com,9076065872,Finance,969,Basic,2/8/2024,321944.2
CUST0197,Kaiser and Sons,46,Male,lisawatson@douglas.com,9045550952,Manufacturing,871,Enterprise,2/9/2024,465725.44
CUST0482,"Blair, Brennan and Cruz",51,Female,frankkey@garcia.net,9086176476,Manufacturing,35,Enterprise,7/3/2024,257721.19
CUST0621,Allen Ltd,62,Male,lawrencesteven@hotmail.com,9028995969,IT,174,Enterprise,2/8/2024,22850.26
CUST0756,"Wong, Bruce and Fields",33,Other,samantha11@gmail.com,9007456927,Finance,1000,Basic,10/16/2024,47987.19
CUST0507,Ruiz Group,35,Female,taylordougherty@simmons.net,526421212,Retail,686,Premium,7/9/2024,205698.23
CUST0291,Nichols Group,30,Other,billyjohns@hotmail.com,563170016,Finance,755,Enterprise,1/13/2024,38965.5
CUST0729,Jackson LLC,23,Other,laurentaylor@yahoo.com,511783279,Retail,744,Enterprise,6/26/2024,457929.44
CUST0658,Ross-Kennedy,40,Female,wfleming@gmail.com,529737215,Retail,232,Enterprise,1/2/2024,481713.28
CUST0332,Pennington-Robinson,47,Female,krausestephanie@hotmail.com,557994406,IT,5,Premium,3/26/2024,91642.22
CUST0408,Smith Inc,50,Male,cervantesleslie@gmail.com,585861132,IT,75,Enterprise,6/6/2024,150654.65
CUST0725,"Bauer, Hall and Parrish",25,Other,kyledavis@gmail.com,9008066242,Retail,898,Enterprise,8/2/2024,407507.94
CUST0504,Flores-Hubbard,54,Female,amyjones@velez-rivera.com,9023914661,Healthcare,990,Premium,3/1/2024,283768.46
CUST0265,Dickerson-Fowler,33,Female,jeremyreyes@gmail.com,9034029248,Healthcare,698,Premium,6/27/2024,448779.29
CUST0569,Brown PLC,19,Female,wardlinda@hotmail.com,9062901899,Finance,265,Basic,4/25/2024,194423.26
CUST0602,Pittman PLC,32,Other,ypowers@gmail.com,514972123,Manufacturing,820,Premium,8/3/2024,209150.86
CUST0723,"Bass, Shea and West",40,Other,derek76@hotmail.com,9064628477,IT,10,Enterprise,9/25/2024,416927.64
CUST0595,Howard and Sons,33,Female,ebowen@williams.com,9035229537,Finance,409,Enterprise,10/26/2024,375650.13
CUST0358,Wells PLC,39,Male,kruegermark@yahoo.com,583834948,IT,954,Basic,4/8/2024,240894.95
CUST0273,Graham Inc,40,Male,marierose@bruce.com,581816572,IT,276,Basic,9/9/2024,473823.46
CUST0393,Simmons-Martinez,61,Male,hendersonbrian@yahoo.com,9077736433,Healthcare,755,Basic,3/31/2024,121256.38
CUST0495,Brooks Inc,33,Female,clarkmelissa@gmail.com,9091707118,Manufacturing,235,Basic,4/14/2024,418295.54
CUST0331,Poole-Brown,57,Female,hayesnicole@dorsey.biz,508461685,Manufacturing,798,Basic,6/9/2024,64339.85
CUST0679,White-Rangel,23,Other,melissaroy@yahoo.com,9099654438,Healthcare,629,Basic,1/13/2024,383300.89
CUST0553,"Sanders, Spears and Green",52,Male,christina98@rodriguez-munoz.org,529834585,Healthcare,381,Enterprise,11/15/2024,161131.37
CUST0761,Walker-Pearson,54,Female,bbrown@hotmail.com,553152225,Healthcare,188,Enterprise,5/25/2024,143731.98
CUST0493,Chavez Inc,32,Other,lisa67@yahoo.com,517791162,Manufacturing,56,Enterprise,10/28/2024,400638.61
CUST0680,Macias-Allen,48,Other,jonathon90@perez.com,9052192629,Finance,515,Premium,9/10/2024,199889.88
CUST0225,Cooper-Mcpherson,61,Male,veronicacampbell@vega.org,9095803644,Healthcare,1000,Basic,2/21/2024,350631.06
CUST0324,Cain Inc,47,Female,daviddecker@yahoo.com,519536145,Finance,13,Enterprise,2/15/2024,109322.43
CUST0588,Sanchez Group,55,Male,charlesstevens@hotmail.com,9041684779,Retail,371,Enterprise,8/29/2024,431611.8
CUST0724,Willis and Sons,29,Other,ojones@gmail.com,9023530405,Retail,243,Premium,2/25/2024,238315.96
CUST0293,"Johnson, Oliver and Martinez",57,Female,smithbrittany@harmon.com,9091366274,Retail,189,Premium,3/22/2024,214851.73
CUST0460,"Ingram, Garcia and Bowman",44,Other,elizabethwilliams@yahoo.com,516216864,Retail,374,Premium,4/1/2024,143416.62
CUST0307,"Cardenas, Fuller and Leonard",29,Other,jillcosta@ingram-webb.com,564755046,Manufacturing,590,Enterprise,1/23/2024,118140.54
CUST0714,Peterson Ltd,24,Other,hhill@yahoo.com,558184437,Retail,824,Basic,10/14/2024,279893.32
CUST0186,"Adams, Olson and Barrett",42,Male,kevin35@brooks.net,525388377,Manufacturing,820,Enterprise,10/20/2024,79026.29
CUST0441,West-Tran,18,Male,nicole01@mcguire.com,9008574722,Healthcare,512,Basic,3/7/2024,497803.08
CUST0220,"Ramos, Taylor and Ross",58,Other,maria09@yahoo.com,9047412240,IT,738,Premium,5/23/2024,393739.8
CUST0788,Ryan and Sons,37,Female,kennethford@herring.biz,9051931650,IT,880,Enterprise,4/19/2024,28616.11
CUST0151,Rodriguez-Cohen,24,Other,wellsryan@gmail.com,505436972,Manufacturing,62,Basic,2/5/2024,407839.94
